OBJECTID,pointid,grid_code,PR_mean,ETP_mean,Balance_me,stress_probability
3195,3195,1.0000000,483.9706116,902.9587402,-418.9881287,1.0000000
3196,3196,1.0000000,486.7273560,890.1329956,-403.4056396,1.0000000
3197,3197,1.0000000,483.7948303,888.2073364,-404.4124756,1.0000000
3198,3198,1.0000000,464.7874756,903.5005493,-438.7130432,1.0000000
3199,3199,1.0000000,441.4009705,921.7937622,-480.3927917,1.0000000
3200,3200,1.0000000,415.3336182,942.3698120,-527.0361938,1.0000000
3201,3201,1.0000000,394.5626831,960.1090698,-565.5463867,1.0000000
3202,3202,1.0000000,387.4379578,969.1254883,-581.6875000,1.0000000
3203,3203,1.0000000,385.8033142,971.3991089,-585.5957642,1.0000000
3204,3204,1.0000000,368.2042236,989.4160156,-621.2117920,1.0000000
3205,3205,1.0000000,347.0377197,1008.4302368,-661.3925171,1.0000000
3206,3206,1.0000000,337.3227844,1015.1480103,-677.8251953,1.0000000
3207,3207,1.0000000,339.5485535,1015.0832520,-675.5347290,1.0000000
3208,3208,1.0000000,337.0826111,1022.0982056,-685.0155640,1.0000000
3209,3209,1.0000000,329.8764038,1036.6417236,-706.7653809,1.0000000
3210,3210,1.0000000,310.8027344,1064.2537842,-753.4511108,1.0000000
3211,3211,1.0000000,300.3668213,1075.8677979,-775.5010376,1.0000000
3212,3212,1.0000000,306.0347900,1052.0440674,-746.0092773,1.0000000
3213,3213,1.0000000,315.9931641,1026.4611816,-710.4680176,1.0000000
3214,3214,1.0000000,340.1036377,961.6795044,-621.5758667,1.0000000
3215,3215,1.0000000,398.9183350,856.3989868,-457.4806519,1.0000000
3216,3216,1.0000000,408.2841492,824.7493896,-416.4652710,1.0000000
3217,3217,1.0000000,400.4068298,828.8179932,-428.4111328,1.0000000
3218,3218,1.0000000,405.4031372,808.4207153,-403.0175781,1.0000000
3219,3219,1.0000000,436.9727173,758.2993164,-321.3265686,1.0000000
3220,3220,0.9846150,465.2969971,718.5031128,-253.2061157,0.9846154
3221,3221,1.0000000,184.1938934,763.9605103,-579.7666016,1.0000000
3222,3222,1.0000000,181.9988098,776.7091064,-594.7102661,1.0000000
3223,3223,1.0000000,181.9424133,782.7003784,-600.7579346,1.0000000
3224,3224,1.0000000,186.1906128,784.5089111,-598.3182983,1.0000000
3225,3225,1.0000000,185.5631104,800.8409424,-615.2778320,1.0000000
3226,3226,1.0000000,182.0063782,820.6638184,-638.6574097,1.0000000
3227,3227,1.0000000,178.5464783,829.0463867,-650.4998779,1.0000000
3228,3228,1.0000000,176.4625092,833.4234619,-656.9609375,1.0000000
3229,3229,1.0000000,182.4265900,825.0029297,-642.5763550,1.0000000
3230,3230,1.0000000,197.3374939,796.4519043,-599.1144409,1.0000000
3231,3231,1.0000000,193.0866547,797.1565552,-604.0698853,1.0000000
3232,3232,1.0000000,196.5500336,789.1446533,-592.5946045,1.0000000
3233,3233,1.0000000,223.9900055,745.6250610,-521.6350708,1.0000000
3234,3234,1.0000000,256.2529907,698.1347046,-441.8817139,1.0000000
3235,3235,0.9692310,285.1555481,666.1150513,-380.9595337,0.9692308
3236,3236,0.9692310,288.9122314,669.9643555,-381.0520935,0.9692308
3237,3237,1.0000000,233.9219360,736.9034424,-502.9815063,1.0000000
3238,3238,1.0000000,163.3834686,864.9109497,-701.5275269,1.0000000
3239,3239,1.0000000,103.2759476,1043.5112305,-940.2352905,1.0000000
3240,3240,1.0000000,82.6860733,1176.1292725,-1093.4432373,1.0000000
3241,3241,1.0000000,81.4143600,1215.7401123,-1134.3256836,1.0000000
3242,3242,1.0000000,79.7883453,1218.8428955,-1139.0545654,1.0000000
3243,3243,1.0000000,75.3176804,1256.4577637,-1181.1400146,1.0000000
3244,3244,1.0000000,69.9679413,1289.5781250,-1219.6101074,1.0000000
3245,3245,1.0000000,64.3495255,1379.7811279,-1315.4316406,1.0000000
3246,3246,1.0000000,58.4836273,1458.9252930,-1400.4417725,1.0000000
3247,3247,1.0000000,54.3438911,1474.0061035,-1419.6622314,1.0000000
3248,3248,1.0000000,50.8301964,1448.7054443,-1397.8752441,1.0000000
3249,3249,1.0000000,110.1101227,1603.5568848,-1493.4467773,1.0000000
3250,3250,1.0000000,115.1270981,1679.8586426,-1564.7315674,1.0000000
3251,3251,1.0000000,120.0768051,1701.4168701,-1581.3400879,1.0000000
3252,3252,1.0000000,127.3351059,1737.0828857,-1609.7476807,1.0000000
3253,3253,1.0000000,131.6858368,1733.2987061,-1601.6129150,1.0000000
3254,3254,1.0000000,138.7522888,1737.1317139,-1598.3793945,1.0000000
3255,3255,1.0000000,145.1837921,1727.8441162,-1582.6604004,1.0000000
3256,3256,1.0000000,152.4143372,1729.0054932,-1576.5911865,1.0000000
3257,3257,1.0000000,163.1701965,1725.7622070,-1562.5920410,1.0000000
3258,3258,1.0000000,172.2916870,1694.8825684,-1522.5909424,1.0000000
3259,3259,1.0000000,180.8081207,1643.0001221,-1462.1920166,1.0000000
3260,3260,1.0000000,193.3585968,1593.4165039,-1400.0579834,1.0000000
3261,3261,1.0000000,204.9403229,1556.8598633,-1351.9195557,1.0000000
3262,3262,1.0000000,210.6989594,1552.8012695,-1342.1022949,1.0000000
3263,3263,1.0000000,216.4850006,1544.9409180,-1328.4559326,1.0000000
3264,3264,1.0000000,227.7439270,1511.7731934,-1284.0292969,1.0000000
3265,3265,1.0000000,261.5140686,1361.3138428,-1099.7996826,1.0000000
3266,3266,1.0000000,297.5175781,1217.5454102,-920.0278320,1.0000000
3267,3267,1.0000000,293.2798767,1246.7768555,-953.4969482,1.0000000
3268,3268,1.0000000,274.9180603,1336.8825684,-1061.9644775,1.0000000
3269,3269,1.0000000,275.9813843,1368.0925293,-1092.1110840,1.0000000
3270,3270,1.0000000,279.2454834,1364.3005371,-1085.0550537,1.0000000
3271,3271,1.0000000,283.9463196,1351.7686768,-1067.8223877,1.0000000
3272,3272,1.0000000,290.8899841,1347.3181152,-1056.4281006,1.0000000
3273,3273,1.0000000,296.8325500,1350.4158936,-1053.5832520,1.0000000
3274,3274,1.0000000,305.3396606,1327.9613037,-1022.6215820,1.0000000
3275,3275,1.0000000,317.1132507,1295.1142578,-978.0010376,1.0000000
3276,3276,1.0000000,327.4696655,1265.6531982,-938.1835938,1.0000000
3277,3277,1.0000000,340.5197754,1238.3658447,-897.8460693,1.0000000
3278,3278,1.0000000,356.1427917,1205.2712402,-849.1284180,1.0000000
3279,3279,1.0000000,374.1987000,1160.0253906,-785.8266602,1.0000000
3280,3280,1.0000000,376.9688110,1162.0819092,-785.1130981,1.0000000
3281,3281,1.0000000,369.6390991,1198.6473389,-829.0082397,1.0000000
3282,3282,1.0000000,363.7487488,1229.1961670,-865.4473877,1.0000000
3283,3283,1.0000000,361.7916870,1240.7071533,-878.9155273,1.0000000
3284,3284,1.0000000,376.0509338,1217.3228760,-841.2719727,1.0000000
3285,3285,1.0000000,391.9718933,1168.4339600,-776.4620361,1.0000000
3286,3286,1.0000000,419.2787170,1102.2678223,-682.9890747,1.0000000
3287,3287,1.0000000,430.0780029,1078.0651855,-647.9872437,1.0000000
3288,3288,1.0000000,428.5436707,1075.7060547,-647.1624146,1.0000000
3289,3289,1.0000000,477.5942688,980.2342529,-502.6400146,1.0000000
3290,3290,0.9692310,522.8843994,891.6682129,-368.7837830,0.9692308
3291,3291,0.9692310,524.6223755,878.5596313,-353.9372864,0.9692308
3292,3292,0.9692310,541.6535034,861.7656250,-320.1120911,0.9692308
3293,3293,1.0000000,480.5040588,950.4199829,-469.9159241,1.0000000
3294,3294,1.0000000,467.8147888,977.4796753,-509.6648560,1.0000000
3295,3295,0.9692310,529.0210571,884.2429199,-355.2218628,0.9692308
3296,3296,0.9076920,600.6712646,787.3907471,-186.7194672,0.9076923
3297,3297,0.9538460,555.3256226,847.5552368,-292.2296143,0.9538462
3298,3298,1.0000000,514.5502319,921.4794312,-406.9292297,1.0000000
3299,3299,1.0000000,498.3926697,953.7450562,-455.3524170,1.0000000
3300,3300,1.0000000,504.1867371,952.8184204,-448.6316833,1.0000000
3301,3301,1.0000000,511.1591797,939.5963745,-428.4371948,1.0000000
3302,3302,1.0000000,506.7361755,934.0970459,-427.3608704,1.0000000
3303,3303,0.9692310,539.8513184,883.2344360,-343.3831177,0.9692308
3304,3304,0.9076920,605.2199097,787.6448975,-182.4250183,0.9076923
3305,3305,0.9538460,558.9750977,824.3924561,-265.4173279,0.9538462
3306,3306,0.9692310,521.1041870,885.5009155,-364.3967285,0.9692308
3307,3307,1.0000000,501.4152527,912.2573242,-410.8420715,1.0000000
3308,3308,1.0000000,485.4154663,921.7891235,-436.3736572,1.0000000
3309,3309,1.0000000,487.2266846,916.5288086,-429.3021240,1.0000000
3310,3310,1.0000000,493.8563232,903.6286621,-409.7723694,1.0000000
3311,3311,1.0000000,501.6762695,886.8339844,-385.1577148,1.0000000
3312,3312,1.0000000,510.7522888,865.2150879,-354.4627686,1.0000000
3313,3313,1.0000000,511.3075256,858.2379761,-346.9304199,1.0000000
3314,3314,1.0000000,490.4348145,874.1062012,-383.6713867,1.0000000
3315,3315,1.0000000,472.4527283,889.3970947,-416.9443665,1.0000000
3316,3316,1.0000000,444.7715454,915.3355713,-470.5640259,1.0000000
3317,3317,1.0000000,414.4964600,945.8532715,-531.3568115,1.0000000
3318,3318,1.0000000,390.5102234,969.3776245,-578.8674316,1.0000000
3319,3319,1.0000000,376.0014343,984.0405273,-608.0390625,1.0000000
3320,3320,1.0000000,361.5383606,998.3242188,-636.7858276,1.0000000
3321,3321,1.0000000,371.2404175,979.2359619,-607.9956055,1.0000000
3322,3322,1.0000000,384.9825439,962.3048706,-577.3223267,1.0000000
3323,3323,1.0000000,326.2110291,1043.1577148,-716.9467163,1.0000000
3324,3324,1.0000000,317.7789612,1059.9383545,-742.1593628,1.0000000
3325,3325,1.0000000,309.3596802,1080.6934814,-771.3337402,1.0000000
3326,3326,1.0000000,303.6042480,1093.4890137,-789.8847656,1.0000000
3327,3327,1.0000000,300.3971863,1084.6119385,-784.2147827,1.0000000
3328,3328,1.0000000,309.0082092,1057.0993652,-748.0911865,1.0000000
3329,3329,1.0000000,319.4398804,1028.1403809,-708.7005005,1.0000000
3330,3330,1.0000000,342.9830933,962.5668945,-619.5838013,1.0000000
3331,3331,1.0000000,402.7097778,855.1224365,-452.4126892,1.0000000
3332,3332,1.0000000,434.7648010,796.9046021,-362.1398315,1.0000000
3333,3333,1.0000000,425.7166748,796.4121704,-370.6954651,1.0000000
3334,3334,1.0000000,429.4482422,780.0444336,-350.5961914,1.0000000
3335,3335,1.0000000,447.7975769,750.1897583,-302.3921814,1.0000000
3336,3336,0.9846150,471.2084961,723.4071045,-252.1986237,0.9846154
3337,3337,1.0000000,176.6165009,760.0707397,-583.4542236,1.0000000
3338,3338,1.0000000,174.6724854,773.3879395,-598.7154541,1.0000000
3339,3339,1.0000000,173.0665436,781.2904053,-608.2238159,1.0000000
3340,3340,1.0000000,178.0595856,783.4293213,-605.3697510,1.0000000
3341,3341,1.0000000,179.6777802,796.8460693,-617.1682739,1.0000000
3342,3342,1.0000000,178.3713074,813.4440308,-635.0726929,1.0000000
3343,3343,1.0000000,180.6514587,817.2800903,-636.6286011,1.0000000
3344,3344,1.0000000,177.6674805,830.1399536,-652.4724731,1.0000000
3345,3345,1.0000000,172.0027618,842.0434570,-670.0406494,1.0000000
3346,3346,1.0000000,183.1608582,820.5990601,-637.4382324,1.0000000
3347,3347,1.0000000,184.0269623,815.9465332,-631.9196167,1.0000000
3348,3348,1.0000000,183.2782135,813.0811157,-629.8029175,1.0000000
3349,3349,1.0000000,202.5218811,780.8980103,-578.3761597,1.0000000
3350,3350,1.0000000,241.1247101,721.7841797,-480.6594543,1.0000000
3351,3351,0.9846150,270.9277344,682.9956665,-412.0679321,0.9846154
3352,3352,0.9846150,265.1463623,693.8286133,-428.6822815,0.9846154
3353,3353,1.0000000,220.5395966,759.3161621,-538.7765503,1.0000000
3354,3354,1.0000000,162.7848969,869.0454712,-706.2605591,1.0000000
3355,3355,1.0000000,110.7967148,1030.1667480,-919.3700562,1.0000000
3356,3356,1.0000000,88.4654770,1155.7073975,-1067.2419434,1.0000000
3357,3357,1.0000000,86.2374573,1186.6005859,-1100.3631592,1.0000000
3358,3358,1.0000000,82.8675003,1194.1865234,-1111.3189697,1.0000000
3359,3359,1.0000000,87.0106125,1158.3250732,-1071.3144531,1.0000000
3360,3360,1.0000000,76.4992142,1214.7952881,-1138.2960205,1.0000000
3361,3361,1.0000000,66.0178909,1333.8067627,-1267.7888184,1.0000000
3362,3362,1.0000000,60.9286537,1416.1138916,-1355.1853027,1.0000000
3363,3363,1.0000000,56.6726875,1443.8557129,-1387.1829834,1.0000000
3364,3364,1.0000000,51.7894249,1430.7147217,-1378.9252930,1.0000000
3365,3365,1.0000000,106.3883057,1526.2576904,-1419.8693848,1.0000000
3366,3366,1.0000000,109.4745941,1629.3380127,-1519.8634033,1.0000000
3367,3367,1.0000000,115.0482330,1691.5969238,-1576.5487061,1.0000000
3368,3368,1.0000000,120.1791077,1696.2045898,-1576.0253906,1.0000000
3369,3369,1.0000000,126.9163589,1719.7160645,-1592.7996826,1.0000000
3370,3370,1.0000000,130.8019714,1720.2552490,-1589.4532471,1.0000000
3371,3371,1.0000000,137.4252625,1717.0601807,-1579.6348877,1.0000000
3372,3372,1.0000000,143.5922852,1708.0616455,-1564.4693604,1.0000000
3373,3373,1.0000000,150.8770294,1716.7365723,-1565.8596191,1.0000000
3374,3374,1.0000000,158.1290894,1727.1740723,-1569.0449219,1.0000000
3375,3375,1.0000000,167.2345276,1711.2628174,-1544.0283203,1.0000000
3376,3376,1.0000000,175.0161896,1689.2955322,-1514.2794189,1.0000000
3377,3377,1.0000000,185.5736694,1657.8242188,-1472.2506104,1.0000000
3378,3378,1.0000000,196.1788483,1610.9643555,-1414.7854004,1.0000000
3379,3379,1.0000000,203.5867157,1593.0904541,-1389.5037842,1.0000000
3380,3380,1.0000000,211.7935181,1588.5609131,-1376.7674561,1.0000000
3381,3381,1.0000000,225.1768494,1554.8110352,-1329.6341553,1.0000000
3382,3382,1.0000000,259.9272766,1392.7965088,-1132.8691406,1.0000000
3383,3383,1.0000000,281.3461304,1292.4414062,-1011.0952759,1.0000000
3384,3384,1.0000000,293.2276917,1259.8492432,-966.6215210,1.0000000
3385,3385,1.0000000,287.4167480,1291.9973145,-1004.5805054,1.0000000
3386,3386,1.0000000,288.4680786,1316.0559082,-1027.5878906,1.0000000
3387,3387,1.0000000,284.2266235,1341.5203857,-1057.2938232,1.0000000
3388,3388,1.0000000,283.3733215,1343.0427246,-1059.6694336,1.0000000
3389,3389,1.0000000,286.0428162,1350.2098389,-1064.1669922,1.0000000
3390,3390,1.0000000,292.5682678,1364.1846924,-1071.6164551,1.0000000
3391,3391,1.0000000,300.3336487,1357.2900391,-1056.9564209,1.0000000
3392,3392,1.0000000,309.8675537,1329.9914551,-1020.1238403,1.0000000
3393,3393,1.0000000,320.9727173,1298.0561523,-977.0833740,1.0000000
3394,3394,1.0000000,332.5202942,1278.0996094,-945.5792847,1.0000000
3395,3395,1.0000000,344.0094604,1264.0828857,-920.0734253,1.0000000
3396,3396,1.0000000,351.9805908,1256.4808350,-904.5002441,1.0000000
3397,3397,1.0000000,357.2792358,1253.2326660,-895.9534302,1.0000000
3398,3398,1.0000000,359.0477295,1259.9329834,-900.8852539,1.0000000
3399,3399,1.0000000,357.9563293,1263.2202148,-905.2639160,1.0000000
3400,3400,1.0000000,362.9478760,1250.0866699,-887.1387939,1.0000000
3401,3401,1.0000000,372.9132080,1239.7354736,-866.8222046,1.0000000
3402,3402,1.0000000,392.4707947,1180.3686523,-787.8978882,1.0000000
3403,3403,1.0000000,416.5427551,1114.6220703,-698.0794067,1.0000000
3404,3404,1.0000000,417.4704590,1119.8280029,-702.3576050,1.0000000
3405,3405,1.0000000,419.9422302,1116.5273438,-696.5851440,1.0000000
3406,3406,1.0000000,444.1054993,1060.4843750,-616.3788452,1.0000000
3407,3407,1.0000000,513.3364868,930.2510376,-416.9145203,1.0000000
3408,3408,1.0000000,497.0101013,931.7747803,-434.7646484,1.0000000
3409,3409,0.9846150,519.7045898,907.0473022,-387.3427429,0.9846154
3410,3410,1.0000000,483.6188049,961.4023438,-477.7835388,1.0000000
3411,3411,1.0000000,458.9276733,997.4338989,-538.5062256,1.0000000
3412,3412,1.0000000,511.6496887,912.1049805,-400.4552612,1.0000000
3413,3413,0.9076920,599.1788940,792.1878662,-193.0089569,0.9076923
3414,3414,0.9538460,578.4185791,818.6473389,-240.2287445,0.9538462
3415,3415,0.9846150,524.8165894,907.8707886,-383.0541687,0.9846154
3416,3416,1.0000000,494.2433777,960.2783813,-466.0350037,1.0000000
3417,3417,1.0000000,479.6156616,985.7793579,-506.1636963,1.0000000
3418,3418,1.0000000,496.1982727,966.3721313,-470.1738586,1.0000000
3419,3419,1.0000000,506.9090271,942.1540527,-435.2450562,1.0000000
3420,3420,0.9692310,546.4860840,878.8436890,-332.3576050,0.9692308
3421,3421,0.9230770,589.3852539,800.1951904,-210.8098755,0.9230769
3422,3422,0.9538460,565.6995239,817.9790649,-252.2795410,0.9538462
3423,3423,0.9692310,532.3313599,872.2254639,-339.8941345,0.9692308
3424,3424,1.0000000,512.6482544,899.3145142,-386.6662903,1.0000000
3425,3425,1.0000000,497.4805298,912.3358765,-414.8553772,1.0000000
3426,3426,1.0000000,496.9149475,907.3946533,-410.4797058,1.0000000
3427,3427,1.0000000,503.6880188,893.7521973,-390.0642090,1.0000000
3428,3428,0.9692310,517.8899536,869.2732544,-351.3833008,0.9692308
3429,3429,0.9538460,542.9957886,827.4126587,-284.4168396,0.9538462
3430,3430,0.9538460,545.5020142,814.4407349,-268.9387512,0.9538462
3431,3431,0.9538460,535.2836304,825.9623413,-290.6786804,0.9538462
3432,3432,1.0000000,496.5490417,861.6408081,-365.0917664,1.0000000
3433,3433,1.0000000,481.1497803,877.1838379,-396.0340576,1.0000000
3434,3434,1.0000000,450.6520386,907.0081787,-456.3561096,1.0000000
3435,3435,1.0000000,416.1054688,942.5443115,-526.4388428,1.0000000
3436,3436,1.0000000,391.4887390,966.2648315,-574.7761230,1.0000000
3437,3437,1.0000000,370.9106750,984.9317017,-614.0210571,1.0000000
3438,3438,1.0000000,362.1724548,994.1180420,-631.9455566,1.0000000
3439,3439,1.0000000,361.3788452,1000.4010010,-639.0220947,1.0000000
3440,3440,1.0000000,336.2575989,1031.8854980,-695.6278687,1.0000000
3441,3441,1.0000000,333.7308960,1031.6451416,-697.9142456,1.0000000
3442,3442,1.0000000,317.3636780,1064.5042725,-747.1406250,1.0000000
3443,3443,1.0000000,304.0854187,1101.3447266,-797.2593384,1.0000000
3444,3444,1.0000000,300.6295776,1097.1580811,-796.5285034,1.0000000
3445,3445,1.0000000,308.9645081,1067.4852295,-758.5206909,1.0000000
3446,3446,1.0000000,323.2544861,1027.6595459,-704.4050903,1.0000000
3447,3447,1.0000000,346.1622314,959.7828369,-613.6206055,1.0000000
3448,3448,1.0000000,397.3926392,858.4605713,-461.0679626,1.0000000
3449,3449,1.0000000,460.7130432,769.1189575,-308.4058838,1.0000000
3450,3450,1.0000000,456.4966431,758.0256958,-301.5290527,1.0000000
3451,3451,1.0000000,454.4272461,752.6138916,-298.1866455,1.0000000
3452,3452,1.0000000,454.4701538,747.5349121,-293.0647888,1.0000000
3453,3453,0.9846150,458.8829041,740.1932373,-281.3103027,0.9846154
3454,3454,1.0000000,174.7451477,756.8106079,-582.0654907,1.0000000
3455,3455,1.0000000,169.4207764,772.3311768,-602.9104004,1.0000000
3456,3456,1.0000000,165.5020142,780.3457031,-614.8436890,1.0000000
3457,3457,1.0000000,171.9842529,784.3391724,-612.3549194,1.0000000
3458,3458,1.0000000,174.8695984,793.4990234,-618.6293945,1.0000000
3459,3459,1.0000000,174.7462158,809.0434570,-634.2972412,1.0000000
3460,3460,1.0000000,179.1287231,814.1789551,-635.0502319,1.0000000
3461,3461,1.0000000,175.0530090,833.0601196,-658.0071411,1.0000000
3462,3462,1.0000000,161.8806763,853.7493896,-691.8687134,1.0000000
3463,3463,1.0000000,165.5154419,846.2329712,-680.7175293,1.0000000
3464,3464,1.0000000,168.8387451,839.3452759,-670.5065308,1.0000000
3465,3465,1.0000000,172.2429047,828.8129883,-656.5700684,1.0000000
3466,3466,1.0000000,176.0287476,817.0671997,-641.0384521,1.0000000
3467,3467,1.0000000,217.5943146,758.1289062,-540.5346069,1.0000000
3468,3468,1.0000000,253.5391541,709.4706421,-455.9315186,1.0000000
3469,3469,1.0000000,244.4052734,719.1460571,-474.7407532,1.0000000
3470,3470,1.0000000,203.2536469,783.6414185,-580.3878174,1.0000000
3471,3471,1.0000000,145.3864441,892.9724731,-747.5859985,1.0000000
3472,3472,1.0000000,109.3500290,1029.4903564,-920.1403198,1.0000000
3473,3473,1.0000000,93.8459930,1128.8923340,-1035.0462646,1.0000000
3474,3474,1.0000000,90.4601746,1161.9428711,-1071.4827881,1.0000000
3475,3475,1.0000000,92.3855820,1139.3437500,-1046.9581299,1.0000000
3476,3476,1.0000000,92.8508224,1107.4886475,-1014.6377563,1.0000000
3477,3477,1.0000000,83.5449677,1151.2749023,-1067.7299805,1.0000000
3478,3478,1.0000000,71.8521271,1268.4118652,-1196.5598145,1.0000000
3479,3479,1.0000000,63.2248192,1364.7441406,-1301.5192871,1.0000000
3480,3480,1.0000000,57.8785934,1405.1290283,-1347.2503662,1.0000000
3481,3481,1.0000000,53.9484940,1399.0323486,-1345.0838623,1.0000000
3482,3482,1.0000000,104.7899246,1520.8018799,-1416.0119629,1.0000000
3483,3483,1.0000000,108.6780167,1628.4111328,-1519.7331543,1.0000000
3484,3484,1.0000000,115.1291199,1677.6328125,-1562.5036621,1.0000000
3485,3485,1.0000000,120.1674347,1682.7729492,-1562.6054688,1.0000000
3486,3486,1.0000000,126.0019608,1693.5313721,-1567.5294189,1.0000000
3487,3487,1.0000000,130.3089447,1688.9194336,-1558.6104736,1.0000000
3488,3488,1.0000000,137.5378113,1666.7874756,-1529.2497559,1.0000000
3489,3489,1.0000000,144.8786621,1654.5247803,-1509.6461182,1.0000000
3490,3490,1.0000000,149.2430725,1667.9010010,-1518.6579590,1.0000000
3491,3491,1.0000000,156.0047760,1692.9005127,-1536.8956299,1.0000000
3492,3492,1.0000000,164.1981659,1681.9799805,-1517.7818604,1.0000000
3493,3493,1.0000000,172.1074371,1675.2985840,-1503.1910400,1.0000000
3494,3494,1.0000000,182.2371826,1665.0894775,-1482.8522949,1.0000000
3495,3495,1.0000000,190.9683685,1628.8641357,-1437.8957520,1.0000000
3496,3496,1.0000000,199.3992004,1606.7929688,-1407.3937988,1.0000000
3497,3497,1.0000000,207.0247955,1616.2708740,-1409.2460938,1.0000000
3498,3498,1.0000000,219.7406769,1605.4542236,-1385.7135010,1.0000000
3499,3499,1.0000000,244.6806793,1484.6873779,-1240.0067139,1.0000000
